drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Eletriptan,DB00216,Migraine Disorders,C0149931,Approved,,
Moxifloxacin,DB00218,Chlamydial pneumonia,C0339959,Approved,,
Moxifloxacin,DB00218,Acute bacterial sinusitis,C0275556,Approved,,
Moxifloxacin,DB00218,Acute exacerbation of chronic bronchitis,C0856695,Approved,,
Moxifloxacin,DB00218,Moraxella catarrhalis pneumonia,C0857831,Approved,,
Moxifloxacin,DB00218,Bacterial infection due to Klebsiella pneumoniae,C0343402,Approved,,
Moxifloxacin,DB00218,Mycoplasma pneumonia,C0032302,Approved,,
Moxifloxacin,DB00218,Haemophilus influenzae pneumonia,C0276026,Approved,,
Moxifloxacin,DB00218,Enterobacteriaceae Infections,C0014347,Approved,,
Moxifloxacin,DB00218,Abdominal Abscess,C0243001,Approved,,
Moxifloxacin,DB00218,Staphylococcus aureus infection,C1318973,Approved,,
Moxifloxacin,DB00218,Streptococcus pyogenes infection,C0554628,Approved,,
Moxifloxacin,DB00218,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,
Moxifloxacin,DB00218,Staphylococcal Pneumonia,C0032308,Approved,,
Moxifloxacin,DB00218,Peritonitis,C0031154,Approved,,
Moxifloxacin,DB00218,Pneumonia due to Klebsiella pneumoniae,C0519030,Approved,,
Moxifloxacin,DB00218,"Pneumonia, Bacterial",C0004626,Approved,,
Moxifloxacin,DB00218,Streptococcal pneumonia,C0155862,Approved,,
Moxifloxacin,DB00218,Intraabdominal Infections,C1112209,Approved,,
Moxifloxacin,DB00218,Bacterial conjunctivitis,C0009768,Approved,,
Moxifloxacin,DB00218,Rhinoscleroma,C0035468,Approved,,
Moxifloxacin,DB00218,Pneumonic Plague,C0524688,Approved,,
Moxifloxacin,DB00218,"Plague, Septicemic",C0152936,Approved,,
Nelfinavir,DB00220,HIV Infections,C0019693,Approved,,
Glimepiride,DB00222,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Diflorasone,DB00223,Pruritus Ani,C0033775,Approved,,
Diflorasone,DB00223,Granuloma Annulare,C0085074,Approved,,
Diflorasone,DB00223,Chronic small plaque psoriasis,C0406317,Approved,,
Diflorasone,DB00223,Exanthema,C0015230,Approved,,
Diflorasone,DB00223,Pruritus of genital organs,C0033777,Approved,,
Diflorasone,DB00223,"Lymphoma, T-Cell, Cutaneous",C0079773,Approved,,
Diflorasone,DB00223,"Lupus Erythematosus, Discoid",C0024138,Approved,,
Diflorasone,DB00223,Lichen Simplex Chronicus,C0149922,Approved,,
Diflorasone,DB00223,Contact Dermatitis,C0011616,Approved,,
Diflorasone,DB00223,Scalp psoriasis,C0406326,Approved,,
Diflorasone,DB00223,Seborrheic dermatitis,C0036508,Approved,,
Diflorasone,DB00223,"Dermatitis, Atopic",C0011615,Approved,,
Indinavir,DB00224,HIV Infections,C0019693,Approved,,
Guanadrel,DB00226,Hypertensive disease,C0020538,Approved,,
Lovastatin,DB00227,Familial hypercholesterolemia - heterozygous,C0342882,Approved,,
Lovastatin,DB00227,Hyperlipidemia,C0020473,Approved,,
Lovastatin,DB00227,Hypercholesterolemia,C0020443,Approved,,
Lovastatin,DB00227,Hypoalphalipoproteinemias,C0473527,Approved,,
Lovastatin,DB00227,"Hyperlipidemia, Familial Combined",C0020474,Approved,,
Lovastatin,DB00227,Hypertriglyceridemia,C0020557,Approved,,
Lovastatin,DB00227,Arteriosclerosis,C0003850,Approved,,
Pregabalin,DB00230,Diabetic peripheral neuropathy,C0740447,Approved,,
Pregabalin,DB00230,Fibromyalgia,C0016053,Approved,,
Pregabalin,DB00230,Postherpetic neuralgia,C0032768,Approved,,
Pregabalin,DB00230,Generalized Anxiety Disorder,C0270549,Approved,,
Temazepam,DB00231,Sleeplessness,C0917801,Approved,,
Methyclothiazide,DB00232,Hypertensive disease,C0020538,Approved,,
Methyclothiazide,DB00232,Renal disease with edema NOS,C0866125,Approved,,
Methyclothiazide,DB00232,Edema,C0013604,Approved,,
Aminosalicylic Acid,DB00233,Acute tuberculosis,C0275959,Approved,,
Aminosalicylic Acid,DB00233,"Tuberculosis, Pulmonary",C0041327,Approved,,
Reboxetine,DB00234,Major Depressive Disorder,C1269683,Approved,,
Milrinone,DB00235,Decompensated cardiac failure,C0581377,Approved,,
Butabarbital,DB00237,Severe anxiety (panic),C0231403,Approved,,
Butabarbital,DB00237,Dysuria,C0013428,Approved,,
Butabarbital,DB00237,Sleeplessness,C0917801,Approved,,
Nevirapine,DB00238,HIV Infections,C0019693,Approved,,
Oxiconazole,DB00239,Tinea corporis (disorder),C0040252,Approved,,
Oxiconazole,DB00239,Tinea Versicolor,C0040262,Approved,,
Oxiconazole,DB00239,Tinea cruris,C1384589,Approved,,
Oxiconazole,DB00239,Tinea Pedis,C0040259,Approved,,
Alclometasone,DB00240,Contact Dermatitis,C0011616,Approved,,
Alclometasone,DB00240,Exanthema,C0015230,Approved,,
Alclometasone,DB00240,"Lymphoma, T-Cell, Cutaneous",C0079773,Approved,,
Alclometasone,DB00240,Chronic small plaque psoriasis,C0406317,Approved,,
Alclometasone,DB00240,Pruritus Ani,C0033775,Approved,,
Alclometasone,DB00240,Lichen Simplex Chronicus,C0149922,Approved,,
Alclometasone,DB00240,"Dermatitis, Atopic",C0011615,Approved,,
Alclometasone,DB00240,Granuloma Annulare,C0085074,Approved,,
Alclometasone,DB00240,Seborrheic dermatitis,C0036508,Approved,,
Alclometasone,DB00240,Scalp psoriasis,C0406326,Approved,,
Alclometasone,DB00240,"Lupus Erythematosus, Discoid",C0024138,Approved,,
Alclometasone,DB00240,Pruritus of genital organs,C0033777,Approved,,
Butalbital,DB00241,Tension Headache,C0033893,Approved,,
Cladribine,DB00242,Hairy Cell Leukemia,C0023443,Approved,,
Ranolazine,DB00243,Angina Pectoris,C0002962,Approved,,
Mesalazine,DB00244,Chronic ulcerative proctitis,C2937222,Approved,,
Mesalazine,DB00244,Ulcerative Colitis,C0009324,Approved,,
Mesalazine,DB00244,Ulcerative colitis in remission,C3697010,Approved,,
Mesalazine,DB00244,Chronic ulcerative rectosigmoiditis,C0267390,Approved,,
Benzatropine,DB00245,Extrapyramidal Disorders,C0015371,Approved,,
Benzatropine,DB00245,"Parkinson Disease, Postencephalitic",C0030568,Approved,,
Benzatropine,DB00245,Parkinson Disease,C0030567,Approved,,
Benzatropine,DB00245,Parkinsonian Disorders,C0242422,Approved,,
Ziprasidone,DB00246,Bipolar disorder in remission,C0270425,Approved,,
Ziprasidone,DB00246,Schizophrenia,C0036341,Approved,,
Ziprasidone,DB00246,Mixed bipolar I disorder,C0236780,Approved,,
Ziprasidone,DB00246,"Bipolar affective disorder, current episode manic",C0338873,Approved,,
Cabergoline,DB00248,Hyperprolactinemia,C0020514,Approved,,
Idoxuridine,DB00249,"Keratitis, Herpetic",C0019357,Approved,,
Dapsone,DB00250,Acne Vulgaris,C0001144,Approved,,
Dapsone,DB00250,Leprosy,C0023343,Approved,,
Dapsone,DB00250,Dermatitis Herpetiformis,C0011608,Approved,,
Terconazole,DB00251,"Candidiasis, Vulvovaginal",C0700345,Approved,,
Phenytoin,DB00252,Status Epilepticus,C0038220,Approved,,
Phenytoin,DB00252,Epilepsy characterized by intractable complex partial seizures,C2711653,Approved,,
Phenytoin,DB00252,Epilepsy,C0014544,Approved,,
Phenytoin,DB00252,Motor cortex epilepsy,C0234978,Approved,,
Phenytoin,DB00252,"Epilepsies, Partial",C0014547,Approved,,
Phenytoin,DB00252,Tonic - clonic seizures,C0494475,Approved,,
Phenytoin,DB00252,Lennox-Gastaut syndrome,C0238111,Approved,,
Phenytoin,DB00252,Tonic-Clonic Epilepsy,C0014549,Approved,,
Phenytoin,DB00252,Bipolar disorder in remission,C0270425,Approved,,
Phenytoin,DB00252,Simple Partial Seizures,C0234974,Approved,,
Medrysone,DB00253,Rosacea,C0035854,Approved,,
Medrysone,DB00253,Iritis,C0022081,Approved,,
Medrysone,DB00253,Punctate keratopathy,C0423234,Approved,,
Medrysone,DB00253,Iridocyclitis,C0022073,Approved,,
Medrysone,DB00253,Corneal abrasion,C0010032,Approved,,
Medrysone,DB00253,Uveitis,C0042164,Approved,,
Medrysone,DB00253,Herpes zoster keratitis,C1275687,Approved,,
Medrysone,DB00253,Corneal Ulcer,C0010043,Approved,,
Medrysone,DB00253,Cyclitis,C0010543,Approved,,
Medrysone,DB00253,Allergic Conjunctivitis,C0009766,Approved,,
Doxycycline,DB00254,Acne Vulgaris,C0001144,Approved,,
Doxycycline,DB00254,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,
Doxycycline,DB00254,Brucellosis,C0006309,Approved,,
Doxycycline,DB00254,Scrub Typhus,C0036472,Approved,,
Doxycycline,DB00254,Lymphogranuloma Venereum,C0024286,Approved,,
Doxycycline,DB00254,Rocky Mountain Spotted Fever,C0035793,Approved,,
Doxycycline,DB00254,Acute gonococcal cervicitis,C0153195,Approved,,
Doxycycline,DB00254,Chlamydia trachomatis infection of genital structure,C1997322,Approved,,
Doxycycline,DB00254,Cutaneous anthrax,C0003177,Approved,,
Doxycycline,DB00254,Q Fever,C0034362,Approved,,
Doxycycline,DB00254,Acute gonococcal urethritis,C0275652,Approved,,
Doxycycline,DB00254,Actinomycosis,C0001261,Approved,,
Doxycycline,DB00254,Endemic Flea-Borne Typhus,C0041472,Approved,,
Doxycycline,DB00254,TYPHUS,C0041471,Approved,,
Doxycycline,DB00254,Anthrax disease,C0003175,Approved,,
Doxycycline,DB00254,Cholera,C0008354,Approved,,
Doxycycline,DB00254,Tularemia,C0041351,Approved,,
Doxycycline,DB00254,Chancroids,C0007947,Approved,,
Doxycycline,DB00254,GONOCOCCAL INFECTION DISSEMINATED,C0744451,Approved,,
Doxycycline,DB00254,non-gonococcal urethritis (NGU),C1112709,Approved,,
Doxycycline,DB00254,Pharyngitis,C0031350,Approved,,
Doxycycline,DB00254,Sinusitis,C0037199,Approved,,
Doxycycline,DB00254,Trachoma,C0040592,Approved,,
Doxycycline,DB00254,Boutonneuse Fever,C0006060,Approved,,
Doxycycline,DB00254,Gonorrhea of rectum,C0275665,Approved,,
Doxycycline,DB00254,Yaws,C0043388,Approved,,
Doxycycline,DB00254,Q fever endocarditis,C0340354,Approved,,
Doxycycline,DB00254,Gonorrhea,C0018081,Approved,,
Doxycycline,DB00254,Brill-Zinsser Disease,C0006181,Approved,,
Doxycycline,DB00254,Listeriosis,C0023860,Approved,,
Doxycycline,DB00254,Rickettsia Infections,C0035585,Approved,,
Doxycycline,DB00254,Gonorrhea of pharynx,C0149966,Approved,,
Doxycycline,DB00254,"Typhus, Epidemic Louse-Borne",C0041473,Approved,,
Doxycycline,DB00254,Rickettsialpox,C0035597,Approved,,
Doxycycline,DB00254,Acute gonococcal endometritis,C0153196,Approved,,
Doxycycline,DB00254,Acute gonococcal epididymo-orchitis,C0153193,Approved,,
Doxycycline,DB00254,Inhalational anthrax,C0155866,Approved,,
Doxycycline,DB00254,Gastrointestinal anthrax,C0152945,Approved,,
Doxycycline,DB00254,Syphilis,C0039128,Approved,,
Doxycycline,DB00254,Granuloma Inguinale,C0018190,Approved,,
Doxycycline,DB00254,Mycoplasma pneumonia,C0032302,Approved,,
Doxycycline,DB00254,Bronchitis,C0006277,Approved,,
Doxycycline,DB00254,Bartonella Infections,C0004771,Approved,,
Doxycycline,DB00254,Psittacosis,C0029291,Approved,,
Doxycycline,DB00254,Relapsing Fever,C0035021,Approved,,
Doxycycline,DB00254,"Pneumonia, Bacterial",C0004626,Approved,,
Doxycycline,DB00254,Chlamydia Infections,C0008149,Approved,,
Clotrimazole,DB00257,"Candidiasis, Vulvovaginal",C0700345,Approved,,
Clotrimazole,DB00257,Diaper Rash,C0011974,Approved,,
Clotrimazole,DB00257,Oropharyngeal candidiasis,C0919659,Approved,,
Clotrimazole,DB00257,Tinea corporis (disorder),C0040252,Approved,,
Clotrimazole,DB00257,Cutaneous Candidiasis,C0006846,Approved,,
Clotrimazole,DB00257,Oral candidiasis,C0006849,Approved,,
Clotrimazole,DB00257,Tinea cruris,C1384589,Approved,,
Clotrimazole,DB00257,Tinea Pedis,C0040259,Approved,,
Clotrimazole,DB00257,Tinea Versicolor,C0040262,Approved,,
Calcium Acetate,DB00258,Disorder of electrolytes,C1704431,Approved,,
Calcium Acetate,DB00258,Hypermagnesemia,C0151714,Approved,,
Calcium Acetate,DB00258,Cardiac Arrest,C0018790,Approved,,
Calcium Acetate,DB00258,Hypocalcemia,C0020598,Approved,,
Calcium Acetate,DB00258,Hyperkalemia,C0020461,Approved,,
Calcium Acetate,DB00258,Hypocalcemic tetany,C0151940,Approved,,
Sulfanilamide,DB00259,Vulvovaginitis,C0042998,Approved,,
Sulfanilamide,DB00259,"Candidiasis, Vulvovaginal",C0700345,Approved,,
Cycloserine,DB00260,Escherichia coli urinary tract infection,C0577708,Approved,,
Cycloserine,DB00260,"Tuberculosis, Pulmonary",C0041327,Approved,,
Cycloserine,DB00260,Acute tuberculosis,C0275959,Approved,,
Cycloserine,DB00260,Bacterial urinary infection,C0729524,Approved,,
Anagrelide,DB00261,"Thrombocythemia, Essential",C0040028,Approved,,
Carmustine,DB00262,Malignant neoplasm of brain,C0153633,Approved,,
Carmustine,DB00262,Multiple Myeloma,C0026764,Approved,,
Carmustine,DB00262,Hodgkin Disease,C0019829,Approved,,
Carmustine,DB00262,Diffuse Large B-Cell Lymphoma,C0079744,Approved,,
Carmustine,DB00262,"Lymphoma, Non-Hodgkin",C0024305,Approved,,
Carmustine,DB00262,Malignant Glioma,C0555198,Approved,,
Carmustine,DB00262,Glioblastoma multiforme of brain,C0349543,Approved,,
Sulfisoxazole,DB00263,Chlamydial cervicitis,C0341834,Approved,,
Sulfisoxazole,DB00263,Infective otitis media,C0729586,Approved,,
Sulfisoxazole,DB00263,Chancroids,C0007947,Approved,,
Sulfisoxazole,DB00263,Meningococcal meningitis,C0025294,Approved,,
Sulfisoxazole,DB00263,Acute otitis media,C0271429,Approved,,
Sulfisoxazole,DB00263,Nocardia Infections,C0028242,Approved,,
Sulfisoxazole,DB00263,"Malaria, Falciparum",C0024535,Approved,,
Sulfisoxazole,DB00263,Trachoma,C0040592,Approved,,
Sulfisoxazole,DB00263,Inclusion conjunctivitis,C0009770,Approved,,
Sulfisoxazole,DB00263,Chlamydial urethritis,C1278807,Approved,,
Sulfisoxazole,DB00263,Urinary tract infection,C0042029,Approved,,
Metoprolol,DB00264,Hypertensive disease,C0020538,Approved,,
Metoprolol,DB00264,Myocardial Infarction,C0027051,Approved,,
Metoprolol,DB00264,Acute Coronary Syndrome,C0948089,Approved,,
Metoprolol,DB00264,Angina Pectoris,C0002962,Approved,,
Metoprolol,DB00264,Chronic heart failure,C0264716,Approved,,
Crotamiton,DB00265,Scabies <infestation>,C0036262,Approved,,
Crotamiton,DB00265,Pruritus,C0033774,Approved,,
Dicoumarol,DB00266,Myocardial Infarction,C0027051,Approved,,
Dicoumarol,DB00266,Thromboembolism,C0040038,Approved,,
Dicoumarol,DB00266,Thrombosis,C0040053,Approved,,
Dicoumarol,DB00266,Cerebral Embolism,C0007780,Approved,,
Ropinirole,DB00268,Parkinson Disease,C0030567,Approved,,
Ropinirole,DB00268,Restless Legs Syndrome,C0035258,Approved,,
Isradipine,DB00270,Hypertensive disease,C0020538,Approved,,
Topiramate,DB00273,Tonic-Clonic Epilepsy,C0014549,Approved,,
Topiramate,DB00273,Epilepsy characterized by intractable complex partial seizures,C2711653,Approved,,
Topiramate,DB00273,Lennox-Gastaut syndrome,C0238111,Approved,,
Topiramate,DB00273,Simple Partial Seizures,C0234974,Approved,,
Cefmetazole,DB00274,Pneumonia,C0032285,Approved,,
Cefmetazole,DB00274,Staphylococcal Pneumonia,C0032308,Approved,,
Cefmetazole,DB00274,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,
Cefmetazole,DB00274,Pneumonia due to Escherichia coli,C0276089,Approved,,
Cefmetazole,DB00274,Urinary tract infection,C0042029,Approved,,
Cefmetazole,DB00274,Intraabdominal Infections,C1112209,Approved,,
Cefmetazole,DB00274,Haemophilus influenzae pneumonia,C0276026,Approved,,
Cefmetazole,DB00274,Lower respiratory tract infection,C0149725,Approved,,
Olmesartan,DB00275,Hypertensive disease,C0020538,Approved,,
Theophylline,DB00277,Lung diseases,C0024115,Approved,,
Theophylline,DB00277,Status Asthmaticus,C0038218,Approved,,
Theophylline,DB00277,Asthma night-time symptoms,C1273489,Approved,,
Theophylline,DB00277,Asthma,C0004096,Approved,,
Theophylline,DB00277,Bronchitis,C0006277,Approved,,
Theophylline,DB00277,Pulmonary Emphysema,C0034067,Approved,,
Theophylline,DB00277,Asthma-chronic obstructive pulmonary disease overlap syndrome,C4038730,Approved,,
Theophylline,DB00277,Bronchial Spasm,C0006266,Approved,,
Theophylline,DB00277,Asthma attack,C0347950,Approved,,
Argatroban,DB00278,Heparin-induced thrombocytopenia with thrombosis,C0272275,Approved,,
Liothyronine,DB00279,Malignant neoplasm of thyroid,C0007115,Approved,,
Liothyronine,DB00279,Endemic goiter,C0018022,Approved,,
Liothyronine,DB00279,Myxedema,C0027145,Approved,,
Liothyronine,DB00279,Congenital Hypothyroidism,C0010308,Approved,,
Liothyronine,DB00279,Goiter,C0018021,Approved,,
Liothyronine,DB00279,Hypothyroidism,C0020676,Approved,,
Liothyronine,DB00279,Myxedema coma,C0238298,Approved,,
Disopyramide,DB00280,Ventricular arrhythmia,C0085612,Approved,,
Lidocaine,DB00281,Ventricular arrhythmia,C0085612,Approved,,
Lidocaine,DB00281,Scabies <infestation>,C0036262,Approved,,
Lidocaine,DB00281,Infestation by Phthirus pubis,C0030759,Approved,,
Lidocaine,DB00281,Pruritus Ani,C0033775,Approved,,
Lidocaine,DB00281,Pruritus,C0033774,Approved,,
Lidocaine,DB00281,Postherpetic neuralgia,C0032768,Approved,,
Lidocaine,DB00281,Skin irritation,C0152030,Approved,,
Lidocaine,DB00281,Hemorrhoids,C0019112,Approved,,
Lidocaine,DB00281,Urethritis,C0041976,Approved,,
Lidocaine,DB00281,Pediculus capitis infestation,C0030757,Approved,,
Lidocaine,DB00281,Neuralgia,C0027796,Approved,,
Lidocaine,DB00281,Mouth irritation,C0235339,Approved,,
Lidocaine,DB00281,Premature Ejaculation,C0033038,Approved,,
Pamidronate,DB00282,Humoral hypercalcemia of malignancy (disorder),C0149911,Approved,,
Pamidronate,DB00282,Osteolytic Lesions of Multiple Myeloma,C3898069,Approved,,
Pamidronate,DB00282,Osteitis Deformans,C0029401,Approved,,
Clemastine,DB00283,Nasal congestion (finding),C0027424,Approved,,
Clemastine,DB00283,Symptomatic dermographism,C0343065,Approved,,
Clemastine,DB00283,Sneezing,C0037383,Approved,,
Clemastine,DB00283,Urticaria,C0042109,Approved,,
Clemastine,DB00283,Allergic rhinitis (disorder),C2607914,Approved,,
Clemastine,DB00283,Pruritus,C0033774,Approved,,
Clemastine,DB00283,Allergic Conjunctivitis,C0009766,Approved,,
Clemastine,DB00283,Rhinorrhea,C1260880,Approved,,
Clemastine,DB00283,"Rhinitis, Vasomotor",C0035460,Approved,,
Acarbose,DB00284,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Venlafaxine,DB00285,"Phobia, Social",C0031572,Approved,,
Venlafaxine,DB00285,Major Depressive Disorder,C1269683,Approved,,
Venlafaxine,DB00285,Generalized Anxiety Disorder,C0270549,Approved,,
Venlafaxine,DB00285,Panic Disorder,C0030319,Approved,,
Conjugated Estrogens,DB00286,Hot flushes,C0600142,Approved,,
Conjugated Estrogens,DB00286,Dyspareunia,C1384606,Approved,,
Travoprost,DB00287,Ocular Hypertension,C0028840,Approved,,
Travoprost,DB00287,"Glaucoma, Open-Angle",C0017612,Approved,,
Amcinonide,DB00288,Granuloma Annulare,C0085074,Approved,,
Amcinonide,DB00288,Contact Dermatitis,C0011616,Approved,,
Amcinonide,DB00288,Pruritus Ani,C0033775,Approved,,
Amcinonide,DB00288,"Lymphoma, T-Cell, Cutaneous",C0079773,Approved,,
Amcinonide,DB00288,Scalp psoriasis,C0406326,Approved,,
Amcinonide,DB00288,Lichen Simplex Chronicus,C0149922,Approved,,
Amcinonide,DB00288,Chronic small plaque psoriasis,C0406317,Approved,,
Amcinonide,DB00288,Pruritus of genital organs,C0033777,Approved,,
Amcinonide,DB00288,"Dermatitis, Atopic",C0011615,Approved,,
Amcinonide,DB00288,Exanthema,C0015230,Approved,,
Amcinonide,DB00288,"Lupus Erythematosus, Discoid",C0024138,Approved,,
Amcinonide,DB00288,Seborrheic dermatitis,C0036508,Approved,,
Atomoxetine,DB00289,Attention deficit hyperactivity disorder,C1263846,Approved,,
Bleomycin,DB00290,Squamous cell carcinoma,C0007137,Approved,,
Bleomycin,DB00290,"Lymphoma, Non-Hodgkin",C0024305,Approved,,
Bleomycin,DB00290,Malignant tumor of cervix,C0007847,Approved,,
Bleomycin,DB00290,Diffuse Large B-Cell Lymphoma,C0079744,Approved,,
Bleomycin,DB00290,"Lymphoma, Follicular",C0024301,Approved,,
Bleomycin,DB00290,"Pleural Effusion, Malignant",C0080032,Approved,,
Bleomycin,DB00290,Cancer of Head and Neck,C0278996,Approved,,
Bleomycin,DB00290,Testicular Germ Cell Tumor,C1336708,Approved,,
Bleomycin,DB00290,Malignant neoplasm of penis,C0153601,Approved,,
Bleomycin,DB00290,FIGO stage finding for vulvar carcinoma,C1272826,Approved,,
Bleomycin,DB00290,Hodgkin Disease,C0019829,Approved,,
Chlorambucil,DB00291,"Lymphoma, Follicular",C0024301,Approved,,
Chlorambucil,DB00291,Hodgkin Disease,C0019829,Approved,,
Chlorambucil,DB00291,Chronic Lymphocytic Leukemia,C0023434,Approved,,
Morphine,DB00295,Chronic pain,C0150055,Approved,,
Morphine,DB00295,Acute postoperative pain,C2215257,Approved,,
Morphine,DB00295,Pain,C0030193,Approved,,
Morphine,DB00295,Severe pain,C0278140,Approved,,
Morphine,DB00295,Diarrhea,C0011991,Approved,,
Bupivacaine,DB00297,Skin irritation,C0152030,Approved,,
Bupivacaine,DB00297,Pruritus,C0033774,Approved,,
Penciclovir,DB00299,Herpes zoster disease,C0019360,Approved,,
Penciclovir,DB00299,Recurrent genital herpes simplex,C1274323,Approved,,
Penciclovir,DB00299,Recurrent herpes simplex labialis,C1274321,Approved,,
