drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Teriparatide,DB06285,Myelofibrosis,C0026987,Terminated,Phase 2,Study stopped because of toxicity concerns.
Valproic Acid,DB00313,Locally advanced breast cancer,C3495949,Terminated,Phase 2,
Hydralazine,DB01275,Locally advanced breast cancer,C3495949,Terminated,Phase 2,
Heparin,DB01109,Diabetic Angiopathies,C0011875,Terminated,Phase 2/Phase 3,
Scopolamine,DB00747,Unipolar Depression,C0041696,Terminated,Phase 2,
Bevacizumab,DB00112,Adenocarcinoma of lung (disorder),C0152013,Terminated,Phase 1,
Carboplatin,DB00958,Adenocarcinoma of lung (disorder),C0152013,Terminated,Phase 1,
Paclitaxel,DB01229,Adenocarcinoma of lung (disorder),C0152013,Terminated,Phase 1,
Bevacizumab,DB00112,Large cell carcinoma of lung,C0345958,Terminated,Phase 1,
Carboplatin,DB00958,Large cell carcinoma of lung,C0345958,Terminated,Phase 1,
Paclitaxel,DB01229,Large cell carcinoma of lung,C0345958,Terminated,Phase 1,
Bevacizumab,DB00112,Non-small cell lung cancer stage II,C0278505,Terminated,Phase 1,
Carboplatin,DB00958,Non-small cell lung cancer stage II,C0278505,Terminated,Phase 1,
Paclitaxel,DB01229,Non-small cell lung cancer stage II,C0278505,Terminated,Phase 1,
Imatinib,DB00619,Choroidal retinal neovascularization,C0271066,Withdrawn,Phase 1,Lack of recruitment
Imatinib,DB00619,Choroidal Neovascularization,C0600518,Withdrawn,Phase 1,Lack of recruitment
Metoprolol,DB00264,Sudden Cardiac Death,C0085298,Terminated,Phase 2,Difficult accrual
Metoprolol,DB00264,Ventricular Fibrillation,C0042510,Terminated,Phase 2,Difficult accrual
Minocycline,DB01017,Carotid Stenosis,C0007282,Terminated,Phase 2,PI moved to a new facility
Gabapentin,DB00996,Chronic intractable pain,C0476481,Terminated,Phase 2,Study closed and subject follow-up completed following analysis of blinded study data.
Erlotinib,DB00530,adult brain tumor,C0220624,Terminated,Phase 2,Insufficient accrual of population likely to benefit; progression in 6 patients
Fentanyl,DB00813,Breakthrough Pain,C1135120,Terminated,Phase 3,The sponsor felt enough information was available for the exploratory assessment of the effect
Dacarbazine,DB00851,Mixed Oligodendroglioma-Astrocytoma,C0280793,Terminated,Phase 2,AOI Pharma terminated the license agreement. IND Transferred to NCI
Temozolomide,DB00853,Mixed Oligodendroglioma-Astrocytoma,C0280793,Terminated,Phase 2,AOI Pharma terminated the license agreement. IND Transferred to NCI
Sunitinib,DB01268,Acute Undifferentiated Leukemia,C0280141,Terminated,Phase 2,
Sunitinib,DB01268,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative",C1292772,Terminated,Phase 2,
Sunitinib,DB01268,"Leukemia, Myelomonocytic, Chronic",C0023480,Terminated,Phase 2,
Sunitinib,DB01268,"Leukemia, Mast-Cell",C0023461,Terminated,Phase 2,
Sunitinib,DB01268,meningeal chronic myelogenous leukemia,C0279083,Terminated,Phase 2,
Sunitinib,DB01268,Primary Myelofibrosis,C0001815,Terminated,Phase 2,
Sunitinib,DB01268,"progressive hairy cell leukemia, initial treatment",C0279779,Terminated,Phase 2,
Sunitinib,DB01268,Chronic lymphocytic leukaemia stage 1,C0278767,Terminated,Phase 2,
Sunitinib,DB01268,Chronic lymphocytic leukaemia stage 2,C0854803,Terminated,Phase 2,
Sunitinib,DB01268,untreated adult acute lymphoblastic leukemia,C0279088,Terminated,Phase 2,
Sunitinib,DB01268,untreated hairy cell leukemia,C0279778,Terminated,Phase 2,
Phenylephrine,DB00388,Fecal Incontinence,C0015732,Withdrawn,Phase 3,"Terminated, new protocol to be developed"
Oxymetazoline,DB00935,Fecal Incontinence,C0015732,Withdrawn,Phase 3,"Terminated, new protocol to be developed"
Losartan,DB00678,Prehypertension,C1696708,Terminated,Phase 2,"Few subjects recruited, sponsor withdrew support."
Hydrochlorothiazide,DB00999,Prehypertension,C1696708,Terminated,Phase 2,"Few subjects recruited, sponsor withdrew support."
Losartan,DB00678,Prediabetes syndrome,C0362046,Terminated,Phase 2,"Few subjects recruited, sponsor withdrew support."
Hydrochlorothiazide,DB00999,Prediabetes syndrome,C0362046,Terminated,Phase 2,"Few subjects recruited, sponsor withdrew support."
Gemcitabine,DB00441,cervical cancer,C4048328,Terminated,Phase 2,Problems of recruitment
Lidocaine,DB00281,Overactive Bladder,C0878773,Terminated,Phase 3,Data collection complete; analysis to take place
Salbutamol,DB01001,"Respiratory Distress Syndrome, Adult",C0035222,Terminated,Phase 2/Phase 3,Stopped for futility by DSMB
Sunitinib,DB01268,Pancreatic Endocrine Carcinoma,C1328479,Terminated,Phase 3,Refer to Detailed Description.
Sunitinib,DB01268,Pancreatic carcinoma,C0235974,Terminated,Phase 3,Refer to Detailed Description.
Imatinib,DB00619,Malignant Peripheral Nerve Sheath Tumor,C0751690,Terminated,Phase 2/Phase 3,stopped due to slow recruitment and no effect
Rituximab,DB00073,Churg-Strauss Syndrome,C0008728,Terminated,Phase 2,Company providing study drug terminated study due to lack of funds
Sunitinib,DB01268,Recurrent disease,C0277556,Terminated,Phase 2,Too frequent grade 3-4 toxicities
Sodium phenylbutyrate,DB06819,"Muscular Atrophy, Spinal, Type II",C0393538,Terminated,Phase 1/Phase 2,Due to poor compliance with study drug administration.
Sodium phenylbutyrate,DB06819,Juvenile Spinal Muscular Atrophy,C0152109,Terminated,Phase 1/Phase 2,Due to poor compliance with study drug administration.
Daptomycin,DB00080,Soft Tissue Infections,C0149778,Terminated,Phase 3,
Vancomycin,DB00512,Soft Tissue Infections,C0149778,Terminated,Phase 3,
Teicoplanin,DB06149,Soft Tissue Infections,C0149778,Terminated,Phase 3,
Atorvastatin,DB01076,Venous Thromboembolism,C1861172,Terminated,Phase 2,Competitive trials and slow recruitment rate
Ropivacaine,DB00296,Phantom Limb Syndrome,C0031315,Terminated,Phase 3,lack of patients
Darbepoetin alfa,DB00012,Kidney Diseases,C0022658,Terminated,Phase 3,Study Terminated; Commitment met per Regulatory Authorities.
Mycophenolate mofetil,DB00688,Painful Bladder Syndrome,C1720830,Terminated,Phase 3,The major and primary reason for the study termination is the observed reduced efficacy of
Mycophenolic acid,DB01024,Painful Bladder Syndrome,C1720830,Terminated,Phase 3,The major and primary reason for the study termination is the observed reduced efficacy of
,DB01024,Painful Bladder Syndrome,C1720830,Terminated,Phase 3,The major and primary reason for the study termination is the observed reduced efficacy of
Dapsone,DB00250,Pemphigus Vulgaris,C0030809,Terminated,Phase 2,
Hydroxyprogesterone caproate,DB06789,Premature Birth,C0151526,Terminated,Phase 3,Halted by NICHD after recommendation by DSMC to stop for futility
Hydroxyprogesterone caproate,DB06789,transvaginal ultrasound: length of cervix,C2145605,Terminated,Phase 3,Halted by NICHD after recommendation by DSMC to stop for futility
Lidocaine,DB00281,Vulvar Vestibulitis,C0269084,Terminated,Phase 2,lack of funding
Erythropoietin,DB00016,Kidney Failure,C0035078,Terminated,Phase 3,The termination of the study is not linked to a product recall or result of any safety signal.
Bevacizumab,DB00112,Esophageal Diseases,C0014852,Terminated,Phase 2,Slow accrual
Erlotinib,DB00530,Esophageal Diseases,C0014852,Terminated,Phase 2,Slow accrual
Flibanserin,DB04908,Psychosexual Disorders,C0033953,Terminated,Phase 3,terminated for administrative reasons
Methamphetamine,DB01577,Substance Dependence,C0038580,Withdrawn,Phase 2,This study was withdrawn for lack of progress. No subjects were recruited.
Sildenafil,DB00203,Coronary Artery Vasospasm,C0010073,Suspended,Phase 3,Patient study insurance expired
Tolterodine,DB01036,Overactive Bladder,C0878773,Terminated,Phase 2,side effect profile did not match expectations
Tolterodine,DB01036,Urinary Incontinence,C0042024,Terminated,Phase 2,side effect profile did not match expectations
Sodium phenylbutyrate,DB06819,HMN (Hereditary Motor Neuropathy) Proximal Type I,C0043116,Terminated,Phase 1/Phase 2,Extremely slow enrollment
Rituximab,DB00073,"Lymphoma, Diffuse",C3714542,Terminated,Phase 2,Accrual was too slow. Trial terminated
Rimonabant,DB06155,Microalbuminuria,C0730345,Terminated,Phase 3,Company decision has been taken in light of recent demands by certain national health
Gemcitabine,DB00441,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started
Cisplatin,DB00515,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started
Paclitaxel,DB01229,Unknown Primary Tumors,C0087135,Withdrawn,Phase 2,never been started
Cyclosporine,DB00091,Corneal Diseases,C0010034,Terminated,Phase 3,The primary efficacy endpoint was not met
Piracetam,DB09210,"Epilepsy, Post-Traumatic",C0014557,Terminated,Phase 3,Sponsor decision because of to small enrollment
Levonorgestrel,DB00367,Hereditary Nonpolyposis Colorectal Cancer,C1333990,Terminated,Phase 3,Withdrawn due to poor accrual
Norgestrel,DB09389,Hereditary Nonpolyposis Colorectal Cancer,C1333990,Terminated,Phase 3,Withdrawn due to poor accrual
Cyclosporine,DB00091,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual
Mycophenolate mofetil,DB00688,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual
Mycophenolic acid,DB01024,Myeloid Leukemia,C0023470,Terminated,Phase 3,Poor accrual
Omeprazole,DB00338,Laryngeal Diseases,C0023051,Withdrawn,Phase 3,The decision of terminate the study was reached due to difficulties surrounding recruitment
Esomeprazole,DB00736,Laryngeal Diseases,C0023051,Withdrawn,Phase 3,The decision of terminate the study was reached due to difficulties surrounding recruitment
Rituximab,DB00073,Chronic rejection of renal transplant,C0403592,Terminated,Phase 2,lacking recruitment
Sunitinib,DB01268,Kaposi's sarcoma classical type,C0279084,Withdrawn,Phase 2,No participants enrolled.
Ethanol,DB00898,Pancreatic Cyst,C0030283,Terminated,Phase 3,Inability to enroll subjects.
Trastuzumab,DB00072,Advanced breast cancer,C3495917,Terminated,Phase 2,"change in development plan, not due to safety concerns."
Nicotine,DB00184,Postoperative Nausea and Vomiting,C0520909,Terminated,Phase 2,Unexpected difficult recruitment. Study drug expired
Sirolimus,DB00877,Hepatitis C recurrent,C2938989,Terminated,Phase 2,
Everolimus,DB01590,Hepatitis C recurrent,C2938989,Terminated,Phase 2,
Penicillamine,DB00859,Lead Poisoning,C0023176,Withdrawn,Phase 2/Phase 3,
Cisplatin,DB00515,Primary peritoneal carcinoma,C1514428,Terminated,Phase 2,Study completed per investigator.
Paclitaxel,DB01229,Primary peritoneal carcinoma,C1514428,Terminated,Phase 2,Study completed per investigator.
Gemcitabine,DB00441,Pancreatic Neoplasm,C0030297,Terminated,Phase 3,Data Monitoring Committee concluded after a planned interim analysis that aflibercept added to
Paclitaxel,DB01229,"Mammary Carcinoma, Human",C1257930,Terminated,Phase 1/Phase 2,Avastin approved for first-in-line treatment.
Vancomycin,DB00512,"Pneumonia, Ventilator-Associated",C1701940,Terminated,Phase 2,Trial terminated due to financial resource limitations
Milrinone,DB00235,Congenital Heart Defects,C0018798,Terminated,Phase 2,DSMB recommended termination based on interim outcomes analysis
Nitric Oxide,DB00435,Varicose Ulcer,C0042344,Terminated,Phase 2,Strategic direction of the sponsor changed
Progesterone,DB00396,Premature Birth,C0151526,Terminated,Phase 3,
Tadalafil,DB00820,Priapism,C0033117,Terminated,Phase 2,
Aminolevulinic acid,DB00855,"Leukoplakia, Oral",C0023532,Terminated,Phase 1,
Dacarbazine,DB00851,"Carcinoma, Large Cell",C0206704,Terminated,Phase 2,
Temozolomide,DB00853,"Carcinoma, Large Cell",C0206704,Terminated,Phase 2,
Erythropoietin,DB00016,Brain Injuries,C0270611,Terminated,Phase 2,
Erythropoietin,DB00016,Ventricular hemorrhage,C0240059,Terminated,Phase 2,
Erythropoietin,DB00016,"Leukomalacia, Periventricular",C0023529,Terminated,Phase 2,
Fluticasone Propionate,DB00588,Bronchiolitis,C0006271,Terminated,Phase 2,Terminated due to slow accrual.
Lithium,DB01356,Canavan Disease,C0206307,Withdrawn,Phase 2,
Lenalidomide,DB00480,T-Cell Lymphoma,C0079772,Terminated,Phase 2,Decision not to pursue as single agent in the study population.
Thalidomide,DB01041,T-Cell Lymphoma,C0079772,Terminated,Phase 2,Decision not to pursue as single agent in the study population.
Reboxetine,DB00234,Diabetic Neuropathies,C0011882,Terminated,Phase 2,Study was terminated for futility following the planned interim analysis.
Cetuximab,DB00002,Esophageal carcinoma,C0152018,Withdrawn,Phase 2,lack of funding
Bevacizumab,DB00112,Esophageal carcinoma,C0152018,Withdrawn,Phase 2,lack of funding
Mesalazine,DB00244,Diverticulitis,C0012813,Terminated,Phase 3,
Lovastatin,DB00227,Severe persistent asthma,C1960048,Withdrawn,Phase 1/Phase 2,Study never opened
Nitroprusside,DB00325,Sarcopenia,C0872084,Terminated,Phase 1,
Adalimumab,DB00051,Pyoderma Gangrenosum,C0085652,Withdrawn,Phase 2,Dr. Jorizzo has decided to withdraw from this study due to the time it is taking to get the
Alfuzosin,DB00346,Bladder dysfunction,C0232841,Terminated,Phase 2/Phase 3,Lack of funding
Pioglitazone,DB01132,Amyotrophic Lateral Sclerosis,C0002736,Terminated,Phase 2,The interim analysis showed no tendency in favour of the verum group. Therefore it was decided
Pyrimethamine,DB00205,"Malaria, antepartum",C0747820,Terminated,Phase 3,"Malaria prev. fell in the study area, so we cannot evaluate the primary endpoint"
Sulfadoxine,DB01299,"Malaria, antepartum",C0747820,Terminated,Phase 3,"Malaria prev. fell in the study area, so we cannot evaluate the primary endpoint"
Treprostinil,DB00374,Hamman-Rich syndrome,C0085786,Terminated,Phase 2,Lack of enrollment to the trial. Very difficult population to recruit.
Pemetrexed,DB00642,Primary central nervous system lymphoma,C0280803,Withdrawn,Phase 2,Lack of accrual
Lenalidomide,DB00480,Adult T-Cell Lymphoma/Leukemia,C0023493,Terminated,Phase 0,Closed due to futility with only 1 patient accrued
Thalidomide,DB01041,Adult T-Cell Lymphoma/Leukemia,C0023493,Terminated,Phase 0,Closed due to futility with only 1 patient accrued
Aminolevulinic acid,DB00855,Cervical Intraepithelial Neoplasia,C0206708,Terminated,Phase 2,"Slow recruitment, study stopped with only 13 of 70 patients included in second part of the"
Riboflavin,DB00140,progressive keratoconus,C2114756,Withdrawn,Phase 2/Phase 3,Investigator no longer at university
Riboflavin,DB00140,Corneal ectasia,C0155135,Withdrawn,Phase 2/Phase 3,Investigator no longer at university
Heparin,DB01109,Burn injury,C0006434,Withdrawn,Phase 2/Phase 3,
Calfactant,DB06415,"Respiratory Distress Syndrome, Adult",C0035222,Terminated,Phase 3,Expected mortality rates in placebo and treatment groups lower than predicted
Ethanol,DB00898,Pregnancy in Adolescence,C0032968,Terminated,Phase 0,This project was not a clinical trial requiring registration
Mefloquine,DB00358,"Leukoencephalopathy, Progressive Multifocal",C0023524,Terminated,Phase 1/Phase 2,Primary endpoint not achieved
Exemestane,DB00990,Advanced breast cancer,C3495917,Terminated,Phase 2,See termination reason in detailed description.
Tenofovir,DB00300,Hepatitis B,C0019163,Terminated,Phase 3,
,DB00300,Hepatitis B,C0019163,Terminated,Phase 3,
Nitric Oxide,DB00435,MRSA - Methicillin resistant Staphylococcus aureus infection,C0343401,Terminated,Phase 2,Limited recruitment
Nitric Oxide,DB00435,Chronic ulcer of lower extremity,C0263560,Terminated,Phase 2,Subject recuitment halted and won't resume; subjects are no longer being treated.
Anidulafungin,DB00362,Fungemia,C0085082,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not"
Caspofungin,DB00520,Fungemia,C0085082,Terminated,Phase 3,"The study was prematurely terminated on May 18, 2012 due to slow enrollment. The study was not"
Budesonide,DB01222,Radiation proctitis,C0400827,Terminated,Phase 2,Study was prematurely stopped due to slow recruitment after 17 of 32 anticipated patients were
Erlotinib,DB00530,Meningeal Carcinomatosis,C0220654,Terminated,Phase 2,low accrual rate
Cycloserine,DB00260,Smoker,C0337664,Withdrawn,Phase 2,Study was not funded and pilot work proved impractical.
Voriconazole,DB00582,invasive aspergillosis,C0238013,Terminated,Phase 3,"This protocol terminated prematurely on July 8, 2013 due to slow enrollment, not because of"
Sevelamer,DB00658,Hyperphosphatemia (disorder),C0085681,Terminated,Phase 3,"After an extensive review,the ASPIRE in CKD study was terminated because it was not possible"
Busulfan,DB01008,Refractory Brain Neoplasm,C2347923,Withdrawn,Phase 1,slow accrual
Paroxetine,DB00715,Anxiety Disorders,C0003469,Terminated,Phase 3,Pfizer has terminated the execution of this protocol
Amphotericin B,DB00681,"Meningitis, Cryptococcal",C0085436,Terminated,Phase 2,
Flucytosine,DB01099,"Meningitis, Cryptococcal",C0085436,Terminated,Phase 2,
Ampicillin,DB00415,Chorioamnionitis,C0008495,Suspended,Phase 2/Phase 3,We are currently performing and interim analysis for possible neonatal organism resistance to
Sulbactam,DB09324,Chorioamnionitis,C0008495,Suspended,Phase 2/Phase 3,We are currently performing and interim analysis for possible neonatal organism resistance to
Valsartan,DB00177,Oxidative Stress,C0242606,Terminated,Phase 3,insufficient enrollment and retention
Ramipril,DB00178,Oxidative Stress,C0242606,Terminated,Phase 3,insufficient enrollment and retention
Valsartan,DB00177,Endothelial dysfunction,C0856169,Terminated,Phase 3,insufficient enrollment and retention
Ramipril,DB00178,Endothelial dysfunction,C0856169,Terminated,Phase 3,insufficient enrollment and retention
Bevacizumab,DB00112,Biliary Tract Cancer,C0750952,Terminated,Phase 2,It was not possible to get insurance companies to cover bevacizumab.
Pregabalin,DB00230,Spinal Cord Injuries,C0037929,Terminated,Phase 3,lack of funding and patients
Pregabalin,DB00230,Orofacial Pain,C0178782,Terminated,Phase 2,difficulty to recruit patients
Thiamine,DB00152,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients
Promethazine,DB01069,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients
Diphenhydramine,DB01075,Hyperemesis Gravidarum,C0020450,Terminated,Phase 3,Difficulties in recruiting patients
Risperidone,DB00734,Bipolar I disorder,C0853193,Terminated,Phase 3,Slow Accrual
Quetiapine,DB01224,Bipolar I disorder,C0853193,Terminated,Phase 3,Slow Accrual
Aripiprazole,DB01238,Bipolar I disorder,C0853193,Terminated,Phase 3,Slow Accrual
Pregabalin,DB00230,Vulvodynia,C0406670,Terminated,Phase 2,Not feasible due to low accrual
Pregabalin,DB00230,Vulvar Vestibulitis,C0269084,Terminated,Phase 2,Not feasible due to low accrual
Temozolomide,DB00853,Mixed Oligodendroglioma-Astrocytoma,C0280793,Terminated,Phase 3,Difficulty in recruiting patients
Mifepristone,DB00834,"Affective Disorders, Psychotic",C0001723,Terminated,Phase 3,
Rituximab,DB00073,Lymphoproliferative Disorders,C0024314,Terminated,Phase 2,Funding unavailable
Bortezomib,DB00188,Lymphoproliferative Disorders,C0024314,Terminated,Phase 2,Funding unavailable
Dacarbazine,DB00851,CNS disorder,C0007682,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Temozolomide,DB00853,CNS disorder,C0007682,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Dasatinib,DB01254,CNS disorder,C0007682,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Dacarbazine,DB00851,Brain Diseases,C0006111,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Temozolomide,DB00853,Brain Diseases,C0006111,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Dasatinib,DB01254,Brain Diseases,C0006111,Terminated,Phase 1,Sponsor withdrew support; Study did not progress to Phase II.
Cetuximab,DB00002,metastatic squamous neck cancer with occult primary squamous cell carcinoma,C0279696,Terminated,Phase 1,
Sunitinib,DB01268,metastatic squamous neck cancer with occult primary squamous cell carcinoma,C0279696,Terminated,Phase 1,
Cetuximab,DB00002,Nasopharyngeal squamous cell carcinoma recurrent,C0280386,Terminated,Phase 1,
Sunitinib,DB01268,Nasopharyngeal squamous cell carcinoma recurrent,C0280386,Terminated,Phase 1,
Cetuximab,DB00002,Salivary gland cancer stage III,C0278991,Terminated,Phase 1,
Sunitinib,DB01268,Salivary gland cancer stage III,C0278991,Terminated,Phase 1,
Cetuximab,DB00002,Laryngeal verrucous carcinoma stage III,C0280398,Terminated,Phase 1,
Sunitinib,DB01268,Laryngeal verrucous carcinoma stage III,C0280398,Terminated,Phase 1,
Cetuximab,DB00002,Verrucous carcinoma of the oral cavity stage III,C0280355,Terminated,Phase 1,
Sunitinib,DB01268,Verrucous carcinoma of the oral cavity stage III,C0280355,Terminated,Phase 1,
Cetuximab,DB00002,Salivary gland cancer stage IV,C0278992,Terminated,Phase 1,
Sunitinib,DB01268,Salivary gland cancer stage IV,C0278992,Terminated,Phase 1,
Cetuximab,DB00002,stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity,C0280415,Terminated,Phase 1,
Sunitinib,DB01268,stage IV squamous cell carcinoma of the paranasal sinus and nasal cavity,C0280415,Terminated,Phase 1,
Cetuximab,DB00002,Laryngeal verrucous carcinoma stage IV,C0280400,Terminated,Phase 1,
Sunitinib,DB01268,Laryngeal verrucous carcinoma stage IV,C0280400,Terminated,Phase 1,
Cetuximab,DB00002,Verrucous carcinoma of the oral cavity stage IV,C0280360,Terminated,Phase 1,
Sunitinib,DB01268,Verrucous carcinoma of the oral cavity stage IV,C0280360,Terminated,Phase 1,
Cetuximab,DB00002,untreated metastatic squamous neck cancer with occult primary,C0279099,Terminated,Phase 1,
Sunitinib,DB01268,untreated metastatic squamous neck cancer with occult primary,C0279099,Terminated,Phase 1,
Oxytocin,DB00107,"Fetal Membranes, Premature Rupture",C0015944,Terminated,Phase 2,Inadequate Patient Recruitment.
Zoledronic acid,DB00399,Giant Cell Tumor of Bone,C0206638,Terminated,Phase 2,low recruitment with registration denosumab
Dexamethasone,DB01234,Acute fungal otitis externa,C0728738,Terminated,Phase 3,
,DB01234,Acute fungal otitis externa,C0728738,Terminated,Phase 3,
Haloperidol,DB00502,Delirium,C0011206,Terminated,Phase 3,few delirious patients were enrolled.
Quetiapine,DB00502,Delirium,C0011206,Terminated,Phase 3,few delirious patients were enrolled.
,DB01224,Delirium,C0011206,Terminated,Phase 3,few delirious patients were enrolled.
Cyproheptadine,DB00434,Malnutrition,C0162429,Terminated,Phase 2,study not feasible with low accrual. DSMB recommended closure
Cyproheptadine,DB00434,Body Weight Changes,C0005911,Terminated,Phase 2,study not feasible with low accrual. DSMB recommended closure
Erlotinib,DB00530,Neuroendocrine Tumors,C0206754,Terminated,Phase 2,Extreme toxicity of Pertuzumab and Erlotinib combination
Pertuzumab,DB06366,Neuroendocrine Tumors,C0206754,Terminated,Phase 2,Extreme toxicity of Pertuzumab and Erlotinib combination
Erlotinib,DB00530,Adrenal Gland Neoplasms,C0001624,Terminated,Phase 2,Extreme toxicity of Pertuzumab and Erlotinib combination
Pertuzumab,DB06366,Adrenal Gland Neoplasms,C0001624,Terminated,Phase 2,Extreme toxicity of Pertuzumab and Erlotinib combination
Bevacizumab,DB00112,Intracranial Meningioma,C0349604,Terminated,Phase 2,Study terminated early due to slow accrual
Sirolimus,DB00877,Intracranial Meningioma,C0349604,Terminated,Phase 2,Study terminated early due to slow accrual
Everolimus,DB01590,Intracranial Meningioma,C0349604,Terminated,Phase 2,Study terminated early due to slow accrual
Norepinephrine,DB00368,"orthostatic; hypotension, neurogenic",C1400301,Terminated,Phase 2,Enrollment issues.
Droxidopa,DB06262,"orthostatic; hypotension, neurogenic",C1400301,Terminated,Phase 2,Enrollment issues.
Sorafenib,DB00398,Liver cell carcinoma non-resectable,C1112459,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Hepatoma recurrent,C0861876,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Neoplasms by Histologic Type,C0027652,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,"Neoplasms, Glandular and Epithelial",C0027660,Terminated,Phase 3,See termination reason in detailed description
Danazol,DB01406,Dyskeratosis Congenita,C0265965,Terminated,Phase 1/Phase 2,Study was terminated due to under enrollment
Indomethacin,DB00328,Gout acute,C2062908,Withdrawn,Phase 2,Colaborator withdrew support.
Apremilast,DB05676,Gout acute,C2062908,Withdrawn,Phase 2,Colaborator withdrew support.
Prednisone,DB00635,"Myasthenia Gravis, Ocular",C0751340,Terminated,Phase 3,Slow recruitment rate
Hydroxyurea,DB01005,"Fibromatosis, Aggressive",C0079218,Withdrawn,Phase 2,Study was administratively withdrawn by the IRB; no subjects were enrolled
Hydroxyurea,DB01005,Fibromatosis,C0016048,Withdrawn,Phase 2,Study was administratively withdrawn by the IRB; no subjects were enrolled
Artesunate,DB09274,Plasmodium falciparum infection,C0858318,Terminated,Phase 2,Company decision to modify the ferroquine development strategy; discontinuation not due to
Darbepoetin alfa,DB00012,Cancer anemia,C1536115,Terminated,Phase 2,slow enrollment and change in product development strategy
Sitagliptin,DB01261,Renal Insufficiency,C1565489,Terminated,Phase 3,Technical/operational issues
Warfarin,DB00682,Hamman-Rich syndrome,C0085786,Terminated,Phase 3,Excess of mortality in the treatment group created safety concerns.
Bevacizumab,DB00112,Hemangioblastoma,C0206734,Terminated,Phase 0,Study terminated due to low accrual.
Bevacizumab,DB00112,Von Hippel-Lindau Syndrome,C0019562,Terminated,Phase 0,Study terminated due to low accrual.
Dopamine,DB00988,Malignant Carcinoid Syndrome,C0024586,Terminated,Phase 2,Preliminary data from study NCT00994214 do not support expected inhibition of GH and IGF-1
Somatostatin,DB09099,Malignant Carcinoid Syndrome,C0024586,Terminated,Phase 2,Preliminary data from study NCT00994214 do not support expected inhibition of GH and IGF-1
Gemcitabine,DB00441,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Carboplatin,DB00958,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Doxorubicin,DB00997,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Valproic Acid,DB00313,High Grade Sarcoma,C1334008,Terminated,Phase 1,Slow accrual
Sirolimus,DB00877,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Bicalutamide,DB01128,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Everolimus,DB01590,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Cisplatin,DB00515,Cervical carcinoma stage IB,C0278582,Withdrawn,Phase 2,
Cisplatin,DB00515,Cervix carcinoma stage III,C0278577,Withdrawn,Phase 2,
Atomoxetine,DB00289,Methamphetamine abuse,C1456624,Terminated,Phase 1,End in funding
Methamphetamine,DB01577,Methamphetamine abuse,C1456624,Terminated,Phase 1,End in funding
Hydrocortisone,DB00741,"Pneumonia, Viral",C0032310,Terminated,Phase 3,"the H1N1 pandemic is now over, and fewer cases than expected were observed"
,DB00741,"Pneumonia, Viral",C0032310,Terminated,Phase 3,"the H1N1 pandemic is now over, and fewer cases than expected were observed"
Sirolimus,DB00877,Polycystic Kidney Diseases,C0022680,Terminated,Phase 2/Phase 3,"After primary completition date, experimental drug was no longer available"
Everolimus,DB01590,Polycystic Kidney Diseases,C0022680,Terminated,Phase 2/Phase 3,"After primary completition date, experimental drug was no longer available"
Rosuvastatin,DB01098,Precancerous Conditions,C0032927,Terminated,Phase 3,
Irinotecan,DB00762,Malignant glioma of brain,C0349541,Terminated,Phase 2,study did not reach benchmark efficacy rule at 16 subjects
Pegfilgrastim,DB00019,Lymphoma,C0024299,Terminated,Phase 2,"Study closed Nov 2000 by Amgen, who stopped drug delivery"
Acetylcysteine,DB06151,Bulimia Nervosa,C2267227,Terminated,Phase 3,
